EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
45643.060,46803.050,135250.000,140238.600,134422.200,15481.130,9307.635,21543.810,0.000
41576.400,42408.030,134012.200,138987.300,133187.300,14128.330,3828.193,20901.590,0.000
36837.120,37284.370,132794.500,137755.400,131972.700,12692.540,-2674.885,20274.630,0.000
33351.760,33484.190,131588.000,136534.000,130768.700,11932.200,-7706.232,19913.550,0.000
31266.140,31160.270,130377.500,135308.600,129560.500,11713.830,-10988.480,19718.200,0.000
30050.170,29817.610,129141.700,134058.500,128327.100,11445.020,-12687.020,19429.530,0.000
29215.880,28986.250,127880.000,132783.000,127067.900,10858.810,-13162.340,18969.940,0.000
28500.490,28334.830,126617.200,131506.500,125807.700,10224.500,-13182.300,18502.020,0.000
27778.900,27633.800,125375.800,130251.000,124568.900,9866.566,-13551.490,18179.370,0.000
26962.790,26766.780,124150.800,129011.600,123346.300,9699.181,-14464.320,17943.750,0.000
26072.810,25816.350,122923.100,127769.800,122121.000,9413.252,-15449.880,17642.460,0.000
25263.390,24989.270,121685.500,126518.600,120885.800,8923.630,-16036.960,17234.020,0.000
24477.200,24209.380,120442.500,125262.000,119645.100,8286.591,-16410.340,16748.850,0.000
23326.100,23050.630,119198.000,124003.600,118403.200,7439.659,-17178.010,16183.150,0.000
21829.540,21530.730,117959.100,122750.200,117166.900,6506.466,-18387.980,15608.070,0.000
20655.320,20339.810,116735.600,121512.300,115945.900,5892.395,-19346.020,15184.220,0.000
20215.400,19899.340,115528.100,120291.000,114740.700,5755.842,-19596.570,14951.970,0.000
20078.080,19762.290,114325.900,119075.400,113540.600,5756.876,-19552.690,14759.080,0.000
19536.220,19204.980,113119.100,117855.000,112336.300,5476.594,-19921.820,14446.060,0.000
18506.500,18149.100,111910.400,116631.900,111130.000,4924.556,-20785.220,14034.630,0.000
17547.020,17170.750,110708.900,115416.000,109931.000,4459.875,-21576.020,13671.330,0.000
17052.630,16670.960,109517.700,114211.000,108742.100,4279.106,-21893.970,13420.450,0.000
16760.570,16375.040,108330.400,113010.400,107557.000,4178.624,-22004.340,13189.620,0.000
16172.500,15772.640,107140.500,111807.200,106369.500,3868.349,-22410.330,12869.280,0.000
15233.810,14812.620,105950.400,110602.800,105181.800,3363.283,-23169.020,12479.140,0.000
14353.050,13915.590,104766.800,109404.800,104000.600,2931.094,-23872.920,12128.740,0.000
13815.990,13370.970,103592.000,108216.300,102828.200,2715.213,-24236.400,11864.830,0.000
13432.210,12980.250,102421.200,107032.300,101659.600,2563.822,-24446.880,11618.170,0.000
12843.430,12377.760,101249.400,105847.300,100490.200,2263.000,-24857.990,11307.410,0.000
12006.960,11523.490,100078.300,104662.100,99321.480,1820.750,-25512.810,10945.690,0.000
11205.330,10707.380,98912.900,103482.300,98158.420,1426.943,-26135.970,10611.200,0.000
10306.830,9787.279,97760.240,102316.000,97008.130,1129.776,-26939.790,10333.310,0.000
9022.809,8452.467,96628.930,101171.700,95879.240,930.645,-28355.880,10131.850,0.000
7806.246,7153.601,95518.150,100047.800,94770.840,1001.556,-29963.680,10060.290,0.000
6958.401,6206.436,94412.190,98928.000,93667.190,1239.538,-31306.020,10034.960,0.000
6135.713,5296.134,93290.860,97792.480,92548.090,1206.862,-32440.110,9859.781,0.000
5132.080,4248.924,92147.670,96635.540,91407.140,726.487,-33372.550,9478.581,0.000
4169.568,3283.712,90997.970,95472.750,90259.660,119.808,-34015.700,9050.968,0.000
3525.886,2639.593,89861.190,94322.830,89125.090,-209.869,-34417.860,8751.764,0.000
3083.711,2172.203,88739.110,93186.930,88005.230,-283.605,-34824.250,8559.246,0.000
2516.712,1564.514,87619.470,92053.190,86887.840,-425.523,-35413.410,8329.223,0.000
1712.664,730.279,86493.910,90914.050,85764.590,-808.637,-36113.200,7994.707,0.000
870.815,-123.041,85367.600,89774.810,84640.630,-1271.500,-36733.270,7633.444,0.000
89.744,-905.238,84247.320,88641.510,83522.710,-1675.521,-37268.460,7310.409,0.000
-759.240,-1748.402,83133.910,87514.440,82411.660,-2058.191,-37864.590,7014.868,0.000
-1489.485,-2476.410,82032.700,86399.260,81312.750,-2254.740,-38428.730,6810.780,0.000
-1811.199,-2813.889,80943.670,85296.670,80225.930,-2141.117,-38750.060,6725.123,0.000
-1947.029,-2976.959,79851.910,84191.930,79136.340,-2034.081,-38905.560,6603.429,0.000
-2378.563,-3426.460,78746.360,83073.430,78033.020,-2305.136,-39180.020,6300.910,0.000
-3207.506,-4256.521,77635.190,81948.820,76924.180,-2879.619,-39691.810,5880.251,0.000
-4055.157,-5103.110,76535.130,80835.050,75826.450,-3348.931,-40265.550,5526.589,0.000
-4590.007,-5650.620,75450.260,79736.770,74743.820,-3509.405,-40688.730,5308.519,0.000
-4930.203,-6013.149,74368.940,78642.530,73664.700,-3583.101,-40973.530,5111.703,0.000
-5420.630,-6518.662,73281.020,77541.710,72579.010,-3869.511,-41297.520,4812.758,0.000
-6157.534,-7257.396,72190.770,76438.190,71491.060,-4347.662,-41753.930,4440.189,0.000
-6904.729,-8005.357,71109.530,75343.410,70412.110,-4747.754,-42254.960,4116.722,0.000
-7446.770,-8559.755,70039.970,74260.550,69344.800,-4934.720,-42674.890,3887.351,0.000
-7858.279,-8991.335,68973.770,73181.450,68280.800,-5063.692,-43007.930,3671.606,0.000
-8360.773,-9507.719,67903.740,72098.570,67212.990,-5339.123,-43347.720,3384.525,0.000
-9019.803,-10169.920,66832.900,71014.540,66144.380,-5746.535,-43755.800,3045.909,0.000
-9693.391,-10846.050,65769.090,69937.360,65082.820,-6105.958,-44201.160,2738.860,0.000
-10248.590,-11413.090,64714.320,68869.390,64030.250,-6327.418,-44619.760,2494.052,0.000
-10721.830,-11904.100,63663.050,67805.270,62981.180,-6508.545,-44991.030,2259.830,0.000
-11236.250,-12431.230,62610.490,66739.900,61930.820,-6777.510,-45344.340,1981.868,0.000
-11833.510,-13032.860,61558.450,65674.830,60881.020,-7127.111,-45716.040,1671.765,0.000
-12690.460,-13922.300,60513.820,64616.990,59838.680,-7580.584,-46454.750,1320.472,0.000
-14062.520,-15381.630,59479.260,63569.380,58806.530,-8251.487,-47911.540,880.433,0.000
-15589.670,-17007.610,58455.090,62532.390,57784.720,-8918.433,-49595.750,459.087,0.000
-16598.210,-18099.690,57445.730,61510.300,56777.550,-9163.853,-50825.500,227.661,0.000
-17036.960,-18615.010,56444.330,60495.980,55778.200,-9057.254,-51547.840,129.832,0.000
-17428.900,-19062.200,55431.850,59470.400,54767.730,-9095.933,-52066.520,-49.322,0.000
-18184.560,-19831.450,54401.220,58426.750,53739.170,-9555.802,-52631.060,-404.342,0.000
-19158.260,-20788.730,53367.440,57380.160,52707.530,-10177.950,-53238.520,-807.386,0.000
-19926.680,-21549.040,52349.130,56349.070,51691.350,-10550.290,-53760.200,-1092.284,0.000
-20410.030,-22051.390,51345.410,55332.430,50689.750,-10661.580,-54190.700,-1276.648,0.000
-20910.060,-22581.380,50341.310,54315.300,49687.860,-10837.180,-54654.140,-1502.135,0.000
-21676.110,-23363.790,49328.920,53289.990,48677.800,-11278.140,-55236.880,-1837.965,0.000
-22605.070,-24293.860,48316.370,52264.810,47667.640,-11831.380,-55884.650,-2207.511,0.000
-23403.790,-25098.460,47315.300,51251.300,46668.920,-12225.690,-56477.090,-2502.838,0.000
-24011.600,-25726.300,46324.200,50247.750,45680.090,-12448.390,-56993.540,-2733.510,0.000
-24608.980,-26346.690,45333.580,49244.600,44691.740,-12693.970,-57506.260,-2983.102,0.000
-25348.580,-27098.040,44339.300,48237.660,43699.670,-13081.950,-58073.840,-3292.528,0.000
-26182.460,-27933.850,43346.130,47231.800,42708.690,-13530.820,-58677.360,-3620.283,0.000
-27060.920,-28810.370,42357.350,46230.320,41722.120,-13992.270,-59302.080,-3943.062,0.000
-28010.630,-29748.090,41372.050,45232.330,40739.070,-14492.750,-59939.310,-4268.588,0.000
-28737.830,-30459.520,40398.000,44245.610,39767.200,-14772.970,-60407.980,-4489.507,0.000
-28949.680,-30673.620,39439.380,43274.410,38810.670,-14633.810,-60568.710,-4542.356,0.000
-28950.400,-30697.900,38482.070,42304.610,37855.410,-14421.470,-60620.760,-4595.071,0.000
-29289.040,-31059.630,37511.330,41321.390,36886.770,-14604.350,-60870.750,-4838.229,0.000
-30052.630,-31827.550,36531.800,40329.360,35909.420,-15156.020,-61347.230,-5231.474,0.000
-30805.810,-32573.980,35560.950,39345.990,34940.730,-15623.050,-61802.000,-5567.497,0.000
-31204.220,-32975.130,34606.270,38378.840,33988.140,-15737.960,-62061.660,-5746.746,0.000
-31413.310,-33201.730,33657.610,37417.740,33041.540,-15724.750,-62233.370,-5884.383,0.000
-31817.930,-33623.790,32702.700,36450.420,32088.720,-15938.820,-62520.880,-6130.825,0.000
-32493.450,-34303.550,31743.230,35478.550,31131.400,-16390.380,-62945.600,-6473.075,0.000
-33153.130,-34959.820,30790.720,34513.660,30181.010,-16779.850,-63347.150,-6774.529,0.000
-33569.730,-35380.110,29850.310,33560.890,29242.690,-16927.120,-63618.440,-6968.239,0.000
-33856.990,-35681.810,28915.090,32613.320,28309.530,-16984.980,-63833.680,-7132.745,0.000
-34270.710,-36109.990,27976.590,31662.500,27373.110,-17194.370,-64122.130,-7370.299,0.000
-34861.300,-36705.780,27035.770,30709.380,26434.390,-17565.180,-64494.270,-7673.621,0.000
-35446.570,-37290.860,26100.270,29761.610,25500.990,-17902.240,-64852.080,-7953.169,0.000
-35883.280,-37732.110,25173.720,28822.790,24576.520,-18086.080,-65134.800,-8163.764,0.000
-36238.200,-38098.770,24251.900,27888.740,23656.770,-18208.320,-65386.560,-8352.953,0.000
-36661.870,-38534.270,23329.430,26954.040,22736.360,-18417.190,-65676.560,-8584.269,0.000
-37184.970,-39063.230,22406.580,26019.000,21815.580,-18723.270,-66007.080,-8855.667,0.000
-37709.080,-39589.710,21487.820,25088.080,20898.880,-19016.220,-66329.390,-9116.032,0.000
-38158.250,-40044.100,20575.480,24163.570,19988.580,-19226.290,-66618.880,-9338.259,0.000
-38563.300,-40458.710,19667.440,23243.380,19082.600,-19397.750,-66896.610,-9545.813,0.000
-38993.160,-40898.250,18760.740,22324.550,18177.960,-19606.020,-67186.090,-9771.696,0.000
-39462.880,-41374.300,17855.210,21406.930,17274.480,-19861.390,-67483.630,-10017.540,0.000
-39937.880,-41853.640,16952.850,20492.510,16374.170,-20118.710,-67777.580,-10261.810,0.000
-40393.430,-42314.920,16054.940,19582.540,15478.310,-20346.830,-68070.010,-10491.530,0.000
-40833.630,-42762.950,15160.970,18676.520,14586.370,-20554.550,-68364.760,-10712.070,0.000
-41266.520,-43203.810,14269.830,17773.360,13697.260,-20762.230,-68652.060,-10933.260,0.000
-41695.260,-43639.170,13381.030,16872.580,12810.480,-20979.240,-68924.150,-11159.160,0.000
-42131.730,-44081.460,12494.730,15974.330,11926.210,-21208.510,-69195.910,-11390.100,0.000
-42588.560,-44544.380,11611.430,15079.080,11044.940,-21447.710,-69488.070,-11623.770,0.000
-43051.040,-45013.380,10731.770,14187.440,10167.300,-21680.430,-69792.300,-11852.610,0.000
-43484.110,-45453.090,9855.981,13299.720,9293.541,-21887.290,-70076.020,-12069.650,0.000
-43882.240,-45857.990,8983.389,12415.250,8422.964,-22076.410,-70328.920,-12280.370,0.000
-44289.190,-46271.770,8112.869,11532.890,7554.456,-22284.190,-70583.630,-12500.430,0.000
-44743.200,-46732.100,7244.326,10652.500,6687.924,-22528.760,-70872.920,-12735.120,0.000
-45536.990,-47550.730,6391.252,9787.534,5836.806,-22782.770,-71629.130,-12957.180,0.000
-46767.150,-48851.500,5570.077,8954.403,5017.454,-22883.950,-73159.750,-13092.180,0.000
-47897.330,-50085.710,4765.093,8137.502,4214.261,-22766.230,-74828.270,-13146.680,0.000
-48906.990,-51192.960,3944.269,7304.857,3395.332,-22835.670,-76246.980,-13312.470,0.000
-50210.260,-52550.880,3096.171,6444.988,2549.251,-23437.110,-77565.520,-13708.740,0.000
-51500.820,-53843.660,2236.152,5573.293,1691.366,-24206.920,-78560.530,-14153.190,0.000
-52117.300,-54441.440,1387.018,4712.629,844.381,-24533.240,-78905.050,-14393.000,0.000
-52084.710,-54406.420,552.999,3867.061,12.353,-24392.320,-78799.760,-14446.830,0.000
-52119.670,-54461.550,-278.542,3023.839,-817.340,-24312.970,-78838.580,-14547.880,0.000
-52713.020,-55074.870,-1117.156,2173.493,-1654.055,-24649.550,-79316.020,-14828.550,0.000
-53709.830,-56071.230,-1963.818,1315.091,-2498.682,-25315.630,-80005.030,-15240.970,0.000
-54775.020,-57115.340,-2816.800,450.397,-3349.556,-26122.480,-80611.050,-15709.040,0.000
-55782.390,-58090.820,-3668.479,-412.896,-4199.110,-26916.110,-81108.720,-16163.660,0.000
-56624.560,-58908.120,-4505.657,-1261.602,-5034.202,-27476.210,-81558.830,-16506.910,0.000
-57141.440,-59423.680,-5323.947,-2091.406,-5850.499,-27672.990,-81912.790,-16696.090,0.000
-57360.730,-59660.600,-6134.132,-2913.135,-6658.770,-27663.700,-82108.080,-16812.840,0.000
-57541.840,-59857.160,-6949.231,-3739.760,-7471.961,-27741.790,-82210.070,-16978.980,0.000
-57903.940,-60220.180,-7769.490,-4571.483,-8290.268,-28012.060,-82365.160,-17222.500,0.000
-58400.130,-60711.540,-8584.702,-5398.113,-9103.500,-28317.050,-82632.050,-17467.870,0.000
-58828.920,-61144.560,-9389.041,-6213.875,-9905.892,-28485.610,-82926.050,-17651.030,0.000
-59113.010,-61442.550,-10188.010,-7024.296,-10702.970,-28554.570,-83144.340,-17799.860,0.000
-59377.860,-61718.410,-10989.790,-7837.513,-11502.860,-28690.190,-83297.190,-17984.470,0.000
-59760.400,-62101.490,-11794.240,-8653.348,-12305.390,-28954.180,-83478.570,-18220.240,0.000
-60229.610,-62567.460,-12594.130,-9464.584,-13103.340,-29236.710,-83733.970,-18454.820,0.000
-60646.480,-62987.950,-13385.360,-10267.130,-13892.630,-29418.710,-84007.060,-18643.750,0.000
-60954.090,-63306.410,-14171.670,-11064.780,-14677.040,-29523.270,-84223.810,-18805.230,0.000
-61237.660,-63599.170,-14958.780,-11863.200,-15462.250,-29665.080,-84388.850,-18987.600,0.000
-61597.250,-63960.820,-15746.840,-12662.530,-16248.390,-29892.740,-84569.560,-19204.190,0.000
-62021.130,-64383.960,-16531.190,-13458.120,-17030.820,-30139.470,-84802.860,-19422.810,0.000
-62418.110,-64784.570,-17309.000,-14247.160,-17806.730,-30325.680,-85053.120,-19613.550,0.000
-62742.980,-65117.850,-18082.460,-15031.850,-18578.300,-30458.960,-85267.130,-19784.990,0.000
-63043.860,-65426.280,-18855.170,-15815.760,-19349.130,-30608.370,-85442.880,-19966.240,0.000
-63387.300,-65772.840,-19627.420,-16599.180,-20119.490,-30808.970,-85624.270,-20167.820,0.000
-63774.930,-66161.660,-20396.570,-17379.480,-20886.750,-31027.150,-85839.810,-20373.200,0.000
-64154.000,-66544.330,-21160.860,-18154.910,-21649.160,-31215.340,-86070.350,-20564.330,0.000
-64490.240,-66887.010,-21921.280,-18926.460,-22407.720,-31370.210,-86280.300,-20742.710,0.000
-64803.540,-67206.500,-22679.740,-19696.030,-23164.320,-31525.380,-86463.310,-20922.540,0.000
-65133.590,-67540.420,-23436.650,-20463.990,-23919.360,-31704.640,-86644.540,-21111.830,0.000
-65491.290,-67900.810,-24190.920,-21229.290,-24671.760,-31899.460,-86845.160,-21305.920,0.000
-65853.700,-68266.800,-24941.610,-21991.020,-25420.590,-32087.290,-87058.560,-21496.050,0.000
-66196.050,-68614.060,-25688.820,-22749.260,-26165.950,-32257.330,-87263.410,-21678.690,0.000
-66517.410,-68940.520,-26433.190,-23504.640,-26908.460,-32416.590,-87450.640,-21856.820,0.000
-66836.450,-69263.950,-27175.180,-24257.600,-27648.590,-32579.600,-87630.940,-22036.240,0.000
-67169.970,-69601.220,-27914.840,-25008.210,-28386.390,-32755.820,-87819.160,-22220.840,0.000
-67517.100,-69951.930,-28651.890,-25756.180,-29121.590,-32941.480,-88017.850,-22408.860,0.000
-67861.180,-70299.770,-29385.790,-26500.980,-29853.640,-33121.210,-88216.800,-22593.450,0.000
-68186.700,-70629.520,-30116.230,-27242.320,-30582.250,-33282.950,-88405.570,-22769.580,0.000
-68523.880,-70992.770,-30828.730,-27965.690,-31292.900,-33273.920,-88808.830,-22867.090,0.000
-69077.930,-71610.040,-31515.210,-28663.000,-31977.500,-33116.870,-89741.230,-22890.660,0.000
-70107.020,-72698.070,-32202.320,-29360.870,-32662.670,-33255.850,-91073.100,-23028.980,0.000
-71367.090,-73981.690,-32899.980,-30069.200,-33358.360,-33654.590,-92368.800,-23258.920,0.000
-72181.930,-74809.110,-33590.680,-30770.520,-34047.200,-33751.820,-93222.800,-23350.020,0.000
-72335.630,-74986.720,-34277.590,-31468.080,-34732.420,-33492.680,-93509.560,-23314.580,0.000
-72325.520,-75002.950,-34980.160,-32181.380,-35433.280,-33382.750,-93524.490,-23382.020,0.000
-72700.880,-75387.840,-35702.000,-32914.040,-36153.220,-33743.590,-93675.590,-23662.000,0.000
-73430.130,-76110.160,-36423.140,-33646.040,-36872.390,-34301.200,-94074.710,-24004.240,0.000
-74030.910,-76708.840,-37124.550,-34358.290,-37571.980,-34578.160,-94493.830,-24203.820,0.000
-74279.910,-76971.690,-37811.690,-35056.140,-38257.420,-34536.750,-94731.840,-24271.890,0.000
-74432.300,-77143.500,-38502.640,-35757.630,-38946.570,-34539.280,-94854.150,-24377.840,0.000
-74816.940,-77538.210,-39203.010,-36468.370,-39644.940,-34820.670,-95066.090,-24608.650,0.000
-75431.470,-78152.570,-39901.380,-37177.140,-40341.230,-35228.360,-95443.550,-24879.230,0.000
-75980.980,-78704.770,-40586.230,-37872.590,-41024.090,-35471.050,-95846.670,-25063.230,0.000
-76308.800,-79038.610,-41260.300,-38557.350,-41696.350,-35495.760,-96114.020,-25148.240,0.000
-76379.430,-79110.970,-41928.300,-39236.060,-42362.750,-35330.540,-96152.170,-25149.940,0.000
-76111.510,-78852.690,-42588.230,-39906.650,-43021.200,-34917.930,-95954.130,-25054.300,0.000
-75730.630,-78499.560,-43245.750,-40574.760,-43677.240,-34460.730,-95733.850,-24962.140,0.000
-75736.060,-78532.230,-43914.640,-41254.150,-44344.470,-34385.130,-95779.670,-25048.100,0.000
-76265.350,-79064.850,-44597.610,-41947.550,-45025.590,-34779.910,-96097.900,-25327.110,0.000
-76893.980,-79677.360,-45280.580,-42640.940,-45706.680,-35245.410,-96406.630,-25618.120,0.000
-77178.610,-79952.630,-45949.750,-43320.540,-46374.090,-35393.440,-96499.370,-25768.430,0.000
-77190.190,-79975.030,-46607.700,-43988.910,-47030.390,-35305.500,-96482.860,-25829.590,0.000
-77341.950,-80143.490,-47267.460,-44659.040,-47688.430,-35353.340,-96592.230,-25958.890,0.000
-77805.130,-80609.360,-47934.190,-45336.100,-48353.340,-35676.550,-96866.250,-26200.540,0.000
-78314.520,-81108.400,-48599.550,-46011.790,-49016.890,-36029.860,-97118.730,-26442.370,0.000
-78568.410,-81356.820,-49254.360,-46676.940,-49669.990,-36151.890,-97208.260,-26582.130,0.000
-78628.720,-81425.940,-49900.740,-47333.650,-50314.720,-36109.960,-97218.650,-26660.550,0.000
-78798.060,-81608.180,-50548.050,-47991.230,-50960.320,-36173.820,-97324.490,-26791.620,0.000
-79198.180,-82011.170,-51199.820,-48653.240,-51610.300,-36441.410,-97554.350,-27006.010,0.000
-79636.270,-82442.740,-51850.050,-49313.700,-52258.750,-36735.270,-97772.310,-27222.520,0.000
-79895.750,-82698.750,-52492.210,-49966.090,-52899.210,-36868.430,-97874.510,-27367.740,0.000
-80017.820,-82827.060,-53127.710,-50611.810,-53533.060,-36885.570,-97918.270,-27469.110,0.000
-80356.920,-83184.630,-53757.340,-51251.600,-54161.010,-36984.540,-98204.160,-27601.920,0.000
-81132.190,-83995.060,-54379.890,-51884.220,-54781.840,-37268.690,-98930.630,-27802.790,0.000
-82174.270,-85078.340,-55005.700,-52520.050,-55405.890,-37773.200,-99870.910,-28102.670,0.000
-83413.760,-86339.970,-55644.160,-53168.550,-56042.520,-38555.370,-100843.100,-28527.090,0.000
-84678.350,-87599.950,-56284.940,-53819.450,-56681.510,-39381.410,-101729.900,-28958.100,0.000
-85442.510,-88354.330,-56911.210,-54455.910,-57306.150,-39782.210,-102245.600,-29198.030,0.000
-85531.040,-88449.330,-57522.780,-55077.630,-57916.200,-39683.580,-102311.500,-29238.990,0.000
-85405.270,-88344.100,-58133.440,-55698.340,-58525.300,-39510.270,-102230.800,-29270.220,0.000
-85614.910,-88570.600,-58752.090,-56326.930,-59142.250,-39651.210,-102358.200,-29438.450,0.000
-86188.980,-89147.770,-59373.090,-56957.810,-59761.500,-40033.570,-102716.900,-29692.910,0.000
-86686.430,-89644.090,-59984.870,-57579.490,-60371.570,-40287.500,-103034.200,-29878.340,0.000
-86856.610,-89820.720,-60586.410,-58190.960,-60971.430,-40279.200,-103147.300,-29957.580,0.000
-86911.380,-89889.200,-61186.000,-58800.450,-61569.310,-40228.990,-103185.700,-30032.590,0.000
-87036.580,-90034.700,-61786.730,-59411.030,-62168.300,-40278.020,-103284.300,-30158.600,0.000
-87220.340,-90246.920,-62388.630,-60022.750,-62768.490,-40418.640,-103438.400,-30333.820,0.000
-87607.290,-90655.740,-62998.160,-60642.040,-63376.230,-40791.270,-103688.700,-30613.810,0.000
-88264.020,-91309.730,-63614.490,-61268.150,-63990.710,-41401.220,-104035.800,-30981.420,0.000
-88862.240,-91888.930,-64221.880,-61885.370,-64596.340,-41879.630,-104310.600,-31267.650,0.000
-89080.450,-92097.410,-64809.590,-62482.950,-65182.450,-41943.960,-104382.400,-31365.230,0.000
-89035.130,-92061.910,-65386.480,-63069.670,-65757.810,-41780.810,-104339.100,-31376.000,0.000
-89115.410,-92156.070,-65969.010,-63661.960,-66338.730,-41793.180,-104374.500,-31476.370,0.000
-89477.780,-92518.490,-66560.300,-64262.990,-66928.320,-42086.470,-104545.800,-31695.920,0.000
-89891.650,-92921.480,-67148.500,-64860.950,-67514.840,-42388.460,-104727.900,-31906.060,0.000
-90094.470,-93119.220,-67724.350,-65446.550,-68089.100,-42457.250,-104801.500,-32009.660,0.000
-90134.520,-93166.910,-68292.850,-66024.750,-68656.030,-42389.800,-104804.100,-32062.210,0.000
-90263.550,-93305.910,-68864.760,-66606.300,-69226.310,-42447.850,-104859.200,-32178.210,0.000
-90582.960,-93625.750,-69441.800,-67192.980,-69801.670,-42695.380,-105005.600,-32374.290,0.000
-90935.460,-93971.270,-70015.700,-67776.520,-70373.910,-42944.180,-105160.000,-32561.510,0.000
-91144.930,-94177.390,-70580.270,-68350.740,-70936.910,-43032.590,-105240.900,-32674.900,0.000
-91242.580,-94279.820,-71139.080,-68919.160,-71494.170,-43027.380,-105270.200,-32752.580,0.000
-91392.480,-94436.110,-71699.270,-69488.910,-72052.770,-43101.020,-105328.700,-32870.420,0.000
-91661.980,-94706.340,-72261.890,-70061.070,-72613.730,-43295.100,-105445.500,-33039.460,0.000
-91955.650,-94996.270,-72821.640,-70630.360,-73171.850,-43491.880,-105571.900,-33203.730,0.000
-92165.910,-95204.700,-73374.790,-71193.050,-73723.410,-43592.640,-105655.900,-33323.250,0.000
-92476.410,-95514.780,-73918.230,-71746.050,-74265.340,-43643.250,-105877.500,-33405.940,0.000
-92978.020,-96019.230,-74445.960,-72283.380,-74791.590,-43605.160,-106363.400,-33423.820,0.000
-93326.230,-96387.540,-74961.540,-72808.550,-75305.700,-43371.930,-106836.900,-33361.590,0.000
-93577.210,-96672.410,-75482.460,-73339.020,-75825.060,-43218.070,-107225.400,-33362.730,0.000
-94168.640,-97283.010,-76021.700,-73887.730,-76362.630,-43517.780,-107730.300,-33572.080,0.000
-95003.230,-98108.730,-76571.520,-74446.930,-76910.670,-44101.300,-108259.800,-33892.930,0.000
-95523.730,-98614.540,-77112.310,-74997.070,-77449.770,-44439.680,-108521.000,-34096.370,0.000
-95536.560,-98632.350,-77637.730,-75531.870,-77973.630,-44360.530,-108481.600,-34127.350,0.000
-95455.850,-98573.480,-78159.050,-76062.590,-78493.480,-44215.790,-108437.300,-34144.130,0.000
-95722.960,-98856.440,-78687.570,-76600.480,-79020.450,-44366.680,-108626.300,-34289.050,0.000
-96359.330,-99490.140,-79226.020,-77148.170,-79557.150,-44849.740,-109001.800,-34574.480,0.000
-97175.620,-100290.200,-79772.670,-77703.950,-80101.940,-45550.450,-109426.000,-34957.980,0.000
-98063.500,-101151.200,-80320.770,-78261.160,-80648.200,-46328.110,-109857.000,-35370.070,0.000
-98819.950,-101877.700,-80857.310,-78806.840,-81183.020,-46909.620,-110220.100,-35681.710,0.000
-99165.440,-102208.100,-81374.820,-79333.530,-81698.940,-47067.890,-110377.600,-35805.960,0.000
-99122.060,-102171.500,-81881.230,-79849.160,-82203.880,-46930.180,-110324.900,-35817.220,0.000
-99047.280,-102111.100,-82390.570,-80367.730,-82711.770,-46857.340,-110239.400,-35872.440,0.000
-99226.750,-102293.900,-82906.640,-80892.960,-83226.310,-47028.360,-110283.900,-36030.960,0.000
-99573.350,-102632.100,-83420.910,-81416.360,-83739.010,-47280.280,-110430.200,-36209.690,0.000
-99809.020,-102861.700,-83925.780,-81930.340,-84242.340,-47380.180,-110530.200,-36315.570,0.000
-99847.690,-102905.100,-84424.200,-82437.890,-84739.250,-47333.480,-110520.700,-36366.020,0.000
-99874.490,-102940.500,-84924.210,-82947.020,-85237.770,-47338.830,-110490.900,-36449.040,0.000
-100068.000,-103135.300,-85427.790,-83459.650,-85739.820,-47503.450,-110546.000,-36599.320,0.000
-100371.700,-103432.600,-85929.210,-83970.090,-86239.710,-47718.680,-110670.200,-36761.450,0.000
-100597.500,-103653.600,-86423.510,-84473.400,-86732.490,-47828.920,-110761.500,-36873.270,0.000
-100680.700,-103739.400,-86912.570,-84971.470,-87220.060,-47833.090,-110771.600,-36944.390,0.000
-100741.300,-103805.500,-87401.540,-85469.440,-87707.550,-47859.510,-110758.800,-37031.730,0.000
-100905.200,-103970.700,-87891.830,-85968.700,-88196.340,-47984.800,-110799.800,-37160.940,0.000
-101149.000,-104210.900,-88380.150,-86465.950,-88683.140,-48150.300,-110892.100,-37301.200,0.000
-101355.100,-104413.900,-88863.550,-86958.270,-89165.050,-48260.140,-110969.800,-37414.050,0.000
-101471.700,-104531.500,-89342.910,-87446.550,-89642.950,-48303.890,-110994.400,-37501.030,0.000
-101561.900,-104624.600,-89820.950,-87933.500,-90119.530,-48349.860,-110996.900,-37592.690,0.000
-101705.500,-104769.400,-90298.540,-88419.980,-90595.670,-48447.020,-111028.300,-37706.090,0.000
-101902.600,-104964.900,-90774.290,-88904.550,-91069.920,-48574.110,-111095.400,-37829.010,0.000
-102091.200,-105151.700,-91246.800,-89385.870,-91540.930,-48682.250,-111161.000,-37941.680,0.000
-102231.700,-105291.900,-91716.190,-89864.050,-92008.840,-48755.410,-111195.500,-38040.050,0.000
-102344.300,-105405.500,-92183.340,-90340.010,-92474.540,-48816.480,-111209.500,-38134.680,0.000
-102472.500,-105534.600,-92648.720,-90814.170,-92938.470,-48892.520,-111233.600,-38235.760,0.000
-102632.600,-105694.600,-93112.290,-91286.500,-93400.590,-48989.600,-111280.300,-38344.710,0.000
-102805.100,-105866.200,-93573.850,-91756.780,-93860.680,-49094.480,-111334.700,-38455.950,0.000
-102961.000,-106021.100,-94033.020,-92224.650,-94318.380,-49188.090,-111375.200,-38561.810,0.000
-103089.700,-106149.300,-94489.330,-92689.640,-94773.230,-49260.300,-111397.500,-38658.230,0.000
-103206.400,-106266.600,-94942.910,-93151.900,-95225.380,-49321.230,-111415.800,-38749.960,0.000
