EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
480498.000,490394.300,708492.300,708618.600,708420.600,243262.000,419284.200,221218.400,0.000
482154.500,491990.300,708566.800,708692.800,708493.800,245035.300,420039.500,222025.600,0.000
483339.000,493075.400,708597.800,708723.300,708524.700,246025.200,420494.800,222367.600,0.000
482438.700,492144.400,708555.400,708680.900,708482.800,244989.700,419796.800,221855.100,0.000
480302.700,490084.300,708495.600,708621.100,708423.600,243182.400,418514.100,221112.100,0.000
479445.200,489300.400,708500.400,708626.300,708428.800,242916.500,417995.900,221110.400,0.000
481087.800,490879.700,708576.800,708702.900,708504.600,244681.700,418744.000,221915.900,0.000
482280.000,491972.600,708607.200,708733.400,708534.600,245680.800,419202.600,222262.700,0.000
481398.200,491059.600,708565.400,708691.600,708492.900,244667.900,418519.300,221763.600,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
479264.200,488999.100,708507.100,708633.300,708435.300,242861.500,417240.700,221026.700,0.000
475453.900,485048.300,708571.300,708697.700,708500.200,242233.800,412559.100,220976.000,0.000
477154.700,486684.200,708649.400,708775.600,708577.600,244036.500,413367.700,221803.000,0.000
478544.200,487968.200,708688.600,708815.200,708616.800,245199.200,413964.400,222224.900,0.000
477873.500,487256.500,708652.200,708778.700,708580.200,244342.900,413421.100,221778.800,0.000
475874.500,485322.400,708591.400,708717.400,708519.600,242601.900,412234.800,221053.800,0.000
474992.800,484517.000,708593.800,708720.000,708522.200,242272.900,411738.000,221017.100,0.000
476692.500,486155.000,708669.900,708796.100,708597.800,244071.400,412550.600,221843.000,0.000
478107.700,487466.300,708707.800,708833.800,708635.400,245260.500,413170.600,222275.000,0.000
477477.300,486797.200,708672.100,708798.300,708599.900,244432.400,412654.300,221841.200,0.000
475498.700,484882.800,708612.400,708738.600,708540.400,242696.400,411485.000,221117.000,0.000
474601.700,484063.300,708614.400,708740.700,708542.800,242352.000,410986.800,221075.100,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
476297.700,485699.700,708690.000,708815.900,708618.000,244137.900,411803.100,221895.800,0.000
473481.100,482555.300,708711.700,708837.700,708640.400,242647.800,407906.800,221212.800,0.000
472407.200,481569.000,708707.000,708832.900,708635.600,242130.700,407325.300,221091.800,0.000
473976.900,483092.400,708780.800,708906.900,708709.000,243825.500,408090.400,221883.700,0.000
475408.100,484428.300,708820.600,708946.700,708748.600,245034.000,408731.400,222329.200,0.000
474819.800,483800.300,708788.300,708913.900,708716.000,244229.200,408248.700,221913.700,0.000
472786.900,481836.100,708726.400,708852.200,708654.400,242415.500,407051.900,221156.000,0.000
471666.000,480806.400,708720.600,708846.400,708648.800,241863.200,406444.700,221022.100,0.000
473183.300,482279.100,708792.700,708918.300,708720.600,243519.500,407178.800,221801.100,0.000
474606.900,483607.800,708834.400,708959.900,708761.900,244725.000,407816.000,222249.900,0.000
473999.300,482957.200,708799.900,708925.300,708727.900,243908.100,407321.000,221826.200,0.000
471928.100,480947.100,708737.000,708862.100,708665.300,242051.000,406093.000,221057.800,0.000
470725.200,479833.700,708729.100,708854.900,708658.100,241422.300,405432.800,220893.500,0.000
472204.600,481269.300,708803.700,708929.700,708732.100,243054.600,406145.200,221662.600,0.000
473586.500,482556.800,708842.500,708968.700,708770.800,244241.900,406751.200,222099.400,0.000
472961.300,481893.600,708805.900,708932.300,708734.600,243429.800,406240.500,221681.100,0.000
470901.100,479901.400,708745.300,708871.200,708674.100,241600.100,405019.300,220917.600,0.000
469700.100,478792.300,708737.800,708863.500,708666.800,240992.000,404361.500,220755.800,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
471180.700,480227.100,708809.700,708935.600,708738.600,242640.600,405074.800,221534.500,0.000
467492.400,476316.200,708949.400,709074.800,708877.600,242574.300,399898.600,221662.800,0.000
469113.800,477842.600,708993.700,709119.100,708921.800,243975.300,400677.000,222188.500,0.000
468815.400,477496.700,708962.800,709088.400,708891.300,243410.200,400375.800,221857.200,0.000
466939.500,475678.400,708902.000,709027.400,708830.400,241664.800,399281.500,221121.900,0.000
465659.200,474498.800,708886.300,709011.900,708815.300,240932.200,398617.500,220901.200,0.000
467096.800,475908.800,708957.600,709083.800,708886.500,242532.000,399347.700,221660.400,0.000
468738.800,477458.200,709003.600,709129.600,708932.100,243950.600,400137.900,222197.300,0.000
468455.000,477122.300,708977.600,709102.900,708905.600,243400.400,399852.100,221875.800,0.000
466587.900,475310.600,708916.600,709042.300,708845.100,241653.800,398760.200,221131.000,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
465288.000,474109.000,708901.300,709026.800,708830.300,240888.700,398082.800,220886.900,0.000
464973.000,473547.500,709073.600,709199.300,709002.800,242734.700,395490.300,221741.300,0.000
463132.100,471753.800,709014.800,709140.500,708944.100,240985.200,394408.500,220995.600,0.000
461641.300,470365.500,708990.500,709116.600,708920.200,240035.300,393627.900,220676.200,0.000
462883.600,471584.600,709056.400,709182.700,708985.800,241479.800,394259.700,221382.100,0.000
464588.100,473191.200,709107.900,709234.000,709036.600,242982.200,395087.200,221965.000,0.000
464447.300,472992.700,709084.700,709210.600,709013.600,242568.200,394879.200,221696.500,0.000
462612.900,471203.300,709022.900,709148.800,708952.500,240824.900,393801.500,220951.900,0.000
461111.400,469804.700,708999.100,709124.800,708929.300,239864.100,393017.800,220628.900,0.000
462332.600,471005.600,709064.300,709189.900,708993.400,241299.100,393638.500,221329.300,0.000
464041.100,472618.000,709116.600,709242.300,709045.300,242813.200,394471.000,221920.600,0.000
463921.900,472438.600,709095.600,709221.400,709024.800,242418.000,394276.100,221664.800,0.000
462093.500,470654.800,709035.900,709162.400,708966.200,240676.500,393199.800,220921.300,0.000
460565.900,469232.300,709012.700,709139.200,708943.200,239693.800,392402.300,220589.700,0.000
461758.800,470407.800,709079.400,709205.300,709009.700,241102.400,393009.800,221287.400,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
463469.300,472022.000,709133.400,709259.100,709062.800,242619.600,393847.900,221887.500,0.000
461788.200,470234.600,709197.300,709323.400,709126.600,242469.000,391793.000,221921.600,0.000
461811.300,470196.900,709179.300,709305.200,709108.500,242198.900,391684.500,221714.600,0.000
460062.200,468491.800,709115.600,709241.800,709045.400,240501.300,390653.900,220978.400,0.000
458492.800,467030.300,709085.600,709211.600,709015.600,239453.000,389836.900,220596.400,0.000
459624.700,468146.500,709147.800,709273.300,709077.000,240810.900,390419.500,221261.200,0.000
461432.400,469854.300,709201.300,709327.100,709130.300,242415.500,391312.900,221893.100,0.000
461474.200,469829.900,709184.300,709310.200,709113.100,242160.600,391216.400,221686.900,0.000
459745.900,468139.500,709122.600,709248.700,709052.300,240471.700,390196.700,220955.400,0.000
458167.100,466663.500,709091.300,709217.700,709021.300,239410.700,389376.000,220574.600,0.000
459280.000,467765.200,709154.100,709280.000,709083.400,240756.400,389955.400,221237.500,0.000
461097.100,469489.200,709209.500,709335.400,709138.400,242380.200,390861.500,221878.300,0.000
461168.200,469495.000,709194.300,709320.600,709123.600,242151.300,390785.900,221683.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
459444.200,467812.100,709132.600,709259.100,709062.400,240470.000,389773.800,220951.600,0.000
457504.800,465907.700,709194.100,709319.900,709123.400,240398.800,387794.800,221123.000,0.000
459345.600,467654.300,709253.800,709379.900,709183.100,242052.800,388718.600,221791.500,0.000
459499.200,467738.600,709242.300,709368.100,709171.900,241895.200,388686.200,221634.600,0.000
457810.200,466086.900,709183.400,709309.500,709113.300,240220.400,387690.100,220900.300,0.000
456124.400,464510.000,709151.300,709277.300,709081.600,239042.900,386816.200,220469.500,0.000
457087.700,465469.100,709210.600,709336.900,709140.700,240264.200,387325.200,221096.000,0.000
458933.400,467215.300,709271.300,709397.000,709200.800,241929.000,388252.200,221771.200,0.000
459099.600,467311.900,709258.400,709384.300,709188.100,241794.600,388227.900,221622.900,0.000
457425.700,465673.500,709199.800,709325.600,709129.600,240133.800,387236.700,220904.000,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
455721.400,464077.900,709167.100,709293.400,709097.800,238938.600,386349.300,220461.400,0.000
452647.800,460757.200,709344.200,709470.000,709274.700,239366.400,382155.000,220892.100,0.000
454573.500,462592.900,709408.900,709535.100,709339.000,241138.000,383137.000,221620.800,0.000
455012.100,462958.800,709407.100,709533.400,709337.200,241259.000,383272.600,221570.900,0.000
453490.400,461463.800,709347.400,709473.400,709278.000,239691.000,382365.800,220873.100,0.000
451648.800,459737.500,709303.300,709429.400,709234.400,238323.100,381409.000,220352.900,0.000
452281.800,460392.500,709353.300,709479.100,709284.000,239282.900,381769.500,220866.900,0.000
454226.000,462247.300,709419.800,709545.500,709350.200,241083.900,382773.300,221611.100,0.000
454693.300,462642.100,709418.400,709543.900,709348.300,241235.600,382927.200,221574.300,0.000
453201.400,461175.400,709360.900,709486.300,709291.000,239687.900,382035.600,220882.500,0.000
451364.300,459451.500,709318.300,709444.100,709249.100,238311.100,381082.700,220355.400,0.000
