timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1681374982.33086,230229.140625,653794.75,710775.875,497008.59375,710713.0,711103.8125,710971.75,259510.109375,0.0
1681374982.330869,229435.65625,653275.0,710735.25,496594.53125,710672.3125,711063.375,710930.6875,259336.390625,0.0
1681374982.3327634,228171.984375,650715.4375,710622.0625,495894.84375,710559.1875,710949.9375,710817.3125,258515.1875,0.0
1681374982.3365133,228770.03125,650294.8125,710638.3125,496151.4375,710575.5,710966.375,710833.6875,258455.5625,0.0
1681374982.3522005,229926.5,652095.875,710727.0625,496693.875,710664.0,711055.0,710922.5625,259018.109375,0.0
1681374982.3522365,230191.15625,653388.625,710780.5,496871.96875,710717.5625,711108.625,710976.125,259454.234375,0.0
1681374982.3565578,229404.546875,652891.0625,710740.4375,496457.84375,710677.6875,711068.5,710936.1875,259286.59375,0.0
1681374982.3953469,228135.59375,650344.5,710623.5625,495749.03125,710560.625,710951.4375,710819.125,258463.875,0.0
1681374982.4229877,228728.8125,649920.4375,710642.5625,496001.875,710579.6875,710970.25,710837.875,258406.5625,0.0
1681374982.4516838,229889.40625,651728.6875,710731.0625,496540.625,710668.125,711059.1875,710926.875,258965.890625,0.0
1681374982.459114,230151.546875,653025.8125,710780.6875,496715.59375,710717.4375,711108.625,710976.1875,259400.59375,0.0
1681374982.461617,229373.34375,652535.8125,710741.9375,496310.0625,710678.9375,711069.75,710937.3125,259240.375,0.0
1681374982.466633,228102.953125,649988.5,710626.25,495605.625,710563.4375,710954.0625,710821.875,258420.59375,0.0
1681374982.4741185,228681.421875,649542.1875,710640.9375,495871.875,710578.4375,710969.25,710837.0,258353.8125,0.0
1681374982.476548,229844.875,651349.0,710731.4375,496426.1875,710669.1875,711059.5625,710927.125,258913.859375,0.0
1681374982.4789968,230115.515625,652659.6875,710780.5,496602.84375,710718.375,711108.5625,710976.3125,259344.890625,0.0
1681374982.4815335,229343.75,652192.5625,710743.6875,496199.0,710681.4375,711071.6875,710939.75,259191.828125,0.0
1681374982.4840267,228059.515625,649645.0625,710626.875,495484.1875,710564.5625,710955.0,710823.125,258373.578125,0.0
1681374982.4928148,228628.765625,649175.25,710640.375,495723.625,710578.1875,710968.625,710836.0,258305.796875,0.0
1681374982.495268,229802.671875,650979.9375,710732.6875,496266.96875,710670.0,711060.8125,710928.0,258871.75,0.0
1681374982.497738,230079.5625,652300.125,710784.25,496443.09375,710721.0625,711112.5625,710979.8125,259303.578125,0.0
1681374982.5002856,229316.484375,651845.8125,710745.625,496047.46875,710682.9375,711074.1875,710941.375,259156.234375,0.0
1681374982.5027623,228029.203125,649298.8125,710628.9375,495333.09375,710566.5625,710956.8125,710824.6875,258334.59375,0.0
1681374982.507861,228585.671875,648806.875,710642.125,495566.71875,710579.875,710969.9375,710837.25,258255.375,0.0
1681374982.5128217,229762.890625,650606.8125,710733.625,496115.15625,710671.4375,711061.875,710929.125,258820.25,0.0
1681374982.5152938,230040.671875,651924.0625,710780.75,496297.625,710718.1875,711109.0625,710976.75,259249.9375,0.0
1681374982.517803,229284.5625,651484.4375,710740.875,495904.6875,710678.375,711069.3125,710937.25,259107.78125,0.0
1681374982.5202672,227992.453125,648934.9375,710627.0625,495193.8125,710564.75,710955.375,710823.125,258291.671875,0.0
1681374982.5228646,228531.671875,648408.3125,710640.25,495418.46875,710577.625,710968.1875,710836.0,258203.078125,0.0
1681374982.5253055,229707.453125,650202.25,710730.25,495962.0625,710667.5,711058.125,710926.125,258759.28125,0.0
1681374982.5278013,229995.796875,651534.1875,710780.875,496144.28125,710718.125,711109.0625,710976.5625,259195.765625,0.0
1681374982.5302963,229246.03125,651114.125,710746.5,495755.625,710684.0,711075.0,710942.3125,259060.21875,0.0
1681374982.532797,227943.546875,648569.8125,710632.25,495033.84375,710570.0625,710960.8125,710828.25,258239.8125,0.0
1681374982.5352697,228479.28125,648036.1875,710644.0625,495260.21875,710581.375,710972.375,710839.9375,258148.984375,0.0
1681374982.5377817,229662.21875,649829.0625,710735.5,495814.1875,710673.125,711063.8125,710931.625,258714.125,0.0
1681374982.5428743,229953.6875,651161.25,710786.5,495997.21875,710724.8125,711115.0625,710982.8125,259151.328125,0.0
1681374982.5459225,229208.75,650753.0,710749.5625,495611.59375,710687.8125,711077.75,710945.75,259016.234375,0.0
1681374982.5459354,227902.6875,648218.75,710633.4375,494891.78125,710571.3125,710961.5625,710829.5,258195.46875,0.0
1681374982.5503314,228424.46875,647659.875,710643.1875,495108.875,710580.6875,710970.875,710839.0625,258094.625,0.0
1681374982.5554452,229607.953125,649437.5,710730.3125,495656.3125,710667.875,711058.125,710926.0625,258649.75,0.0
1681374982.5577853,229912.640625,650784.9375,710782.8125,495848.53125,710720.625,711110.875,710978.875,259090.171875,0.0
1681374982.5608585,229173.703125,650383.5625,710747.75,495468.46875,710685.5625,711075.75,710943.5625,258953.90625,0.0
1681374982.5608723,227871.671875,647855.125,710634.0625,494752.5,710571.4375,710961.75,710829.5625,258137.53125,0.0
1681374982.5627782,228384.40625,647277.375,710643.0,494979.125,710580.5625,710971.125,710838.8125,258030.703125,0.0
1681374982.5705707,229565.75,649042.1875,710729.875,495529.53125,710667.5,711058.1875,710925.8125,258577.421875,0.0
1681374982.5705836,229871.96875,650390.125,710782.3125,495717.28125,710719.625,711110.4375,710978.0625,259015.0625,0.0
1681374982.570588,229149.5625,650015.9375,710751.625,495345.4375,710689.1875,711079.75,710947.5,258899.90625,0.0
1681374982.570592,227835.640625,647478.75,710637.6875,494619.1875,710575.3125,710965.9375,710833.5,258079.609375,0.0
1681374982.5734208,228334.96875,646882.6875,710647.3125,494824.28125,710584.25,710975.4375,710843.0,257967.3125,0.0
1681374982.5734472,229518.90625,648643.5625,710733.125,495371.53125,710670.25,711061.625,710928.75,258510.625,0.0
1681374982.578132,229836.5625,649999.875,710784.25,495568.40625,710721.5625,711112.625,710980.0625,258952.921875,0.0
1681374982.5781584,229117.109375,649632.5625,710751.625,495197.1875,710689.125,711079.8125,710947.4375,258835.890625,0.0
1681374982.5781627,227799.15625,647102.8125,710635.1875,494467.0,710572.1875,710962.875,710830.375,258012.8125,0.0
1681374982.5781672,228286.6875,646489.5625,710643.875,494669.4375,710580.9375,710972.0,710839.5,257895.609375,0.0
1681374982.5875735,229482.953125,648258.125,710733.8125,495221.59375,710671.3125,711062.0625,710929.4375,258454.9375,0.0
1681374982.5875983,229797.046875,649620.25,710785.3125,495405.0625,710722.9375,711113.25,710980.9375,258895.984375,0.0
1681374982.5876193,229087.515625,649275.1875,710754.5625,495034.3125,710691.625,711082.4375,710949.75,258786.28125,0.0
1681374982.5934248,227779.75,646769.9375,710641.0,494315.90625,710578.375,710968.6875,710836.625,257978.65625,0.0
1681374982.593449,228250.03125,646134.9375,710646.5625,494507.875,710583.5625,710974.4375,710842.1875,257849.734375,0.0
1681374982.5953164,229434.953125,647887.8125,710736.4375,495058.0,710673.5625,711064.4375,710932.0625,258397.078125,0.0
1681374982.5978274,229760.65625,649264.75,710789.4375,495259.6875,710726.4375,711117.0,710984.8125,258846.796875,0.0
1681374982.600864,229057.921875,648934.75,710755.9375,494899.03125,710693.0625,711083.875,710951.4375,258743.453125,0.0
1681374982.6008992,227740.59375,646424.1875,710642.25,494171.34375,710579.25,710970.0625,710837.625,257934.578125,0.0
1681374982.602759,228204.609375,645775.8125,710649.3125,494359.625,710586.6875,710977.375,710845.0625,257807.359375,0.0
1681374982.6053357,229392.828125,647526.125,710737.5,494916.0,710674.75,711065.6875,710933.0,258354.890625,0.0
1681374982.610888,229720.59375,648904.5,710789.0,495116.71875,710726.4375,711117.375,710984.5,258800.21875,0.0
1681374982.6109436,229026.09375,648594.25,710759.75,494765.1875,710696.8125,711087.625,710955.3125,258704.828125,0.0
1681374982.615301,227700.890625,646089.375,710644.25,494027.9375,710581.125,710971.9375,710839.5,257891.21875,0.0
1681374982.6177635,228151.6875,645424.1875,710648.8125,494208.4375,710585.9375,710976.5625,710844.3125,257755.328125,0.0
1681374982.6278007,229343.390625,647180.5625,710738.6875,494763.125,710675.875,711066.5,710934.25,258306.703125,0.0
1681374982.6308837,229670.265625,648562.8125,710792.9375,494969.65625,710730.4375,711121.25,710988.8125,258757.484375,0.0
1681374982.6309023,228980.9375,648256.0625,710762.6875,494620.0625,710700.3125,711091.1875,710958.75,258662.265625,0.0
1681374982.6327815,227659.234375,645760.0,710645.125,493892.40625,710582.4375,710973.375,710841.0,257851.25,0.0
1681374982.635353,228097.6875,645071.4375,710647.375,494069.5,710584.8125,710975.4375,710843.5625,257708.46875,0.0
1681374982.6378088,229292.96875,646810.875,710736.125,494625.25,710673.3125,711063.9375,710931.75,258253.9375,0.0
1681374982.6402605,229634.328125,648207.0625,710791.125,494835.90625,710728.3125,711118.8125,710986.5625,258713.046875,0.0
1681374982.6433747,228955.015625,647927.75,710762.875,494495.4375,710699.875,711090.75,710958.4375,258628.109375,0.0
1681374982.6434016,227625.171875,645430.25,710647.0,493762.84375,710583.625,710974.4375,710842.375,257817.375,0.0
1681374982.6603365,228051.46875,644713.8125,710648.5625,493935.21875,710585.6875,710976.375,710844.3125,257666.0,0.0
1681374982.6684055,229246.125,646446.5625,710736.9375,494495.4375,710674.125,711065.0,710932.6875,258207.71875,0.0
1681374982.6684208,229594.171875,647849.9375,710792.0625,494710.8125,710729.25,711120.0,710987.5625,258667.359375,0.0
1681374982.670322,228915.671875,647573.6875,710761.4375,494367.40625,710698.875,711089.3125,710957.0,258579.390625,0.0
1681374982.6728196,227581.984375,645080.5625,710647.375,493635.25,710584.1875,710975.3125,710842.625,257770.96875,0.0
1681374982.677834,227996.203125,644344.5,710650.5,493801.125,710587.75,710978.5625,710845.75,257613.796875,0.0
1681374982.6802387,229199.09375,646072.75,710739.75,494361.6875,710676.8125,711067.5,710935.0625,258159.265625,0.0
1681374982.6853492,229555.109375,647478.1875,710792.0625,494569.28125,710729.25,711119.8125,710987.75,258614.703125,0.0
1681374982.6878235,228899.21875,647224.8125,710765.8125,494233.65625,710703.0,711093.875,710961.125,258544.078125,0.0
1681374982.692799,227566.078125,644747.1875,710651.1875,493493.8125,710588.25,710979.0625,710846.3125,257736.90625,0.0
1681374982.6959376,227957.765625,643981.3125,710650.125,493644.125,710587.3125,710977.8125,710845.9375,257563.984375,0.0
1681374982.69596,229158.234375,645691.4375,710737.125,494192.71875,710674.0,711064.8125,710932.875,258098.015625,0.0
1681374982.697752,229514.25,647097.6875,710790.3125,494391.03125,710726.875,711118.0,710985.75,258544.609375,0.0
1681374982.700276,228856.484375,646857.0,710762.625,494068.0,710699.25,711090.5,710958.0625,258473.265625,0.0
1681374982.7059443,227522.4375,644384.8125,710648.875,493338.875,710585.5625,710976.1875,710843.8125,257672.625,0.0
1681374982.7059677,227909.3125,643606.5625,710648.375,493492.125,710585.4375,710975.875,710843.625,257498.1875,0.0
